site_id,site_name,latitude,longitude,elevation,monitoring,notes,entity_id,entity_name,entity_status,corresponding_current,persist_id,depth_ref,geology,rock_age,wokam,vegetation_type,land_use,copernicus_lcc,cover_type,cover_thickness,host_rock_trace_elements,drip_water_trace_elements,distance_entrance,speleothem_type,drip_type,drip_height,d13C,d18O,iso_std,d18O_water_equilibrium,d18O_dripwater_carbonate_difference,organics,fluid_inclusions,mineralogy_petrology_fabric,clumped_isotopes,noble_gas_temperatures,C14,ODL,Sr_Ca,Sr_Ca_method,Sr_Ca_std,Sr_Ca_downsampled,Sr_Ca_downsampling_method,Mg_Ca,Mg_Ca_method,Mg_Ca_std,Mg_Ca_downsampled,Mg_Ca_downsampling_method,Ba_Ca,Ba_Ca_method,Ba_Ca_std,Ba_Ca_downsampled,Ba_Ca_downsampling_method,U_Ca,U_Ca_method,U_Ca_std,U_Ca_downsampled,U_Ca_downsampling_method,P_Ca,P_Ca_method,P_Ca_std,P_Ca_downsampled,P_Ca_downsampling_method,Sr_isotopes,Sr_isotopes_method,Sr_isotopes_std,trace_elements_datafile,trace_elements_metadatafile,cave_map,contact,data_DOI_URL,depth,dating_id,sample_id,date_type,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,14C_correction,calib_used,date_used,238U_content,238U_uncertainty,232Th_content,232Th_uncertainty,230Th_content,230Th_uncertainty,230Th_232Th_ratio,230Th_232Th_ratio_uncertainty,230Th_238U_activity,230Th_238U_activity_uncertainty,234U_238U_activity,234U_238U_activity_uncertainty,ini_230Th_232Th_ratio,ini_230Th_232Th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_Bchron,date_used_Bacon,date_used_OxCal,date_used_copRa,date_used_StalAge,depth_lam,lam_thickness,lam_age,lam_age_uncert_pos,lam_age_uncert_neg,sample_thickness,depth_sample,mineralogy,arag_corr,hiatus,Ba_Ca_measurement,Ba_Ca_precision,Mg_Ca_measurement,Mg_Ca_precision,P_Ca_measurement,P_Ca_precision,Sr_Ca_measurement,Sr_Ca_precision,U_Ca_measurement,U_Ca_precision,Sr_isotopes_measurement,Sr_isotopes_precision,d18O_measurement,d18O_precision,d13C_measurement,d13C_precision,interp_age,interp_age_uncert_pos,interp_age_uncert_neg,age_model_type,ann_lam_check,dep_rate_check,lin_interp_age,lin_interp_age_uncert_pos,lin_interp_age_uncert_neg,lin_reg_age,lin_reg_age_uncert_pos,lin_reg_age_uncert_neg,Bchron_age,Bchron_age_uncert_pos,Bchron_age_uncert_neg,Bacon_age,Bacon_age_uncert_pos,Bacon_age_uncert_neg,OxCal_age,OxCal_age_uncert_pos,OxCal_age_uncert_neg,copRa_age,copRa_age_uncert_pos,copRa_age_uncert_neg,StalAge_age,StalAge_age_uncert_pos,StalAge_age_uncert_neg,composite_entity_id,agetype,d13C_measurement_units,d13C_precision_units,d18O_measurement_units,d18O_precision_units,Sr_isotopes_measurement_units,Sr_isotopes_precision_units,Sr_Ca_measurement_units,Sr_Ca_precision_units,Mg_Ca_measurement_units,Mg_Ca_precision_units,Ba_Ca_measurement_units,Ba_Ca_precision_units,U_Ca_measurement_units,U_Ca_precision_units,P_Ca_measurement_units,P_Ca_precision_units,depth_lam_units,lam_thickness_units,dating_thickness_units,min_weight_units,max_weight_units,14C_correction_units,238U_content_units,238U_uncertainty_units,232Th_content_units,232Th_uncertainty_units,230Th_content_units,230Th_uncertainty_units,230Th_232Th_ratio_units,230Th_232Th_ratio_uncertainty_units,230Th_238U_activity_units,230Th_238U_activity_uncertainty_units,234U_238U_activity_units,234U_238U_activity_uncertainty_units,ini_230Th_232Th_ratio_units,ini_230Th_232Th_ratio_uncertainty_units,cover_thickness_units,distance_entrance_units,drip_height_units,d18O_dripwater_carbonate_difference_units,latitude_units,longitude_units,elevation_units,lam_age_units,lam_age_uncert_pos_units,uncorr_age_units,uncorr_age_uncert_pos_units,uncorr_age_uncert_neg_units,corr_age_units,corr_age_uncert_pos_units,corr_age_uncert_neg_units,ref_id,publication_DOI,citation,doi_database,external_description
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,133.2,,289745,MC-ICP-MS U/Th,,BT2(4)-13,calcite,,,185623.0,1230.0,1230.0,,,yes,338.4,0.3,615.0,13.0,,,1543.70317,32.16511898,0.919132287,0.0018,1.101407099,0.001593151,0.814430125,0.407215062,Cheng et al. 2013,185516.0,1229.0,1229.0,yes,yes,yes,yes,,yes,yes,,,,,,,133.2,calcite,not applicable,,,,,,,,,,,,,,-5.49,0.08,-8.28,0.04,185516.476,,,StalAge,not applicable,not applicable,185152.9104,729.5713639,777.7062973,184528.8382,900.5611692,869.0987271,184716.0,697.0,704.1,184901.2758,785.761368,768.794402,,,,185135.1811,748.4208379,845.6453961,184605.663,817.2136044,622.0890307,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,134.4,,289746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.4,calcite,not applicable,,,,,,,,,,,,,,-4.99,0.08,-8.19,0.04,185526.42848,,,StalAge,not applicable,not applicable,185185.891,710.7363077,764.209863,184578.0423,919.2517505,887.0583041,184811.0,666.25,693.4,184949.0147,780.547272,777.234862,,,,185192.0908,729.8378621,826.7900042,184658.151,802.4571629,610.695265,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,135.6,,289747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.6,calcite,not applicable,,,,,,,,,,,,,,-4.3,0.08,-8.08,0.04,185536.78052,,,StalAge,not applicable,not applicable,185214.6974,693.3531026,727.6066564,184623.2727,941.9160843,902.6765307,184885.0,670.05,699.25,184995.3498,786.547434,778.3462416,,,,185240.9916,724.7386237,798.9335023,184698.929,798.2608171,615.9853506,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,136.8,,289748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.8,calcite,not applicable,,,,,,,,,,,,,,-4.23,0.08,-7.89,0.04,185547.13256,,,StalAge,not applicable,not applicable,185243.9003,687.1828795,706.498749,184670.1584,962.2692245,916.0393867,184916.0,664.15,675.15,185041.05,788.231142,780.9902952,,,,185287.976,707.0107268,770.2633791,184739.7424,798.555891,607.8127797,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,138.0,,289749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,calcite,not applicable,,,,,,,,,,,,,,-4.14,0.08,-7.57,0.04,185557.4846,,,StalAge,not applicable,not applicable,185270.3413,687.7174589,695.3762447,184718.8507,980.8371207,935.8316019,184961.0,665.1,662.2,185089.6664,798.58967,796.234286,,,,185328.5905,699.608215,751.9445497,184781.4948,799.0724892,600.7253898,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,139.2,,289750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.2,calcite,not applicable,,,,,,,,,,,,,,-4.09,0.08,-7.63,0.04,185567.83664,,,StalAge,not applicable,not applicable,185302.2555,669.8658363,684.5668775,184767.6211,995.4754634,951.1000356,184996.0,656.05,654.2,185133.424,823.248996,808.964984,,,,185373.24,679.6469227,742.870187,184822.3741,797.8721358,605.2589736,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,140.4,,289751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.4,calcite,not applicable,,,,,,,,,,,,,,-4.54,0.08,-7.83,0.04,185578.18868,,,StalAge,not applicable,not applicable,185334.1188,656.8884491,673.9022068,184816.2725,1008.481928,972.1988642,185034.5,653.95,653.95,185173.9205,841.687874,808.8065252,,,,185415.579,682.700974,731.1193162,184861.0377,795.8850602,609.2481553,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,141.6,,289752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.6,calcite,not applicable,,,,,,,,,,,,,,-4.51,0.08,-7.64,0.04,185588.54072,,,StalAge,not applicable,not applicable,185367.1684,654.006322,671.7518995,184865.1842,1020.034662,994.1735544,185070.0,656.15,638.3,185219.1243,838.796592,809.201064,,,,185448.4971,678.3960148,713.0162971,184900.6467,795.1352106,612.0235396,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,142.8,,289753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.8,calcite,not applicable,,,,,,,,,,,,,,-4.47,0.08,-8.1,0.04,185598.89276,,,StalAge,not applicable,not applicable,185407.2331,639.530025,671.056484,184913.6358,1037.994542,1012.192641,185110.0,648.15,644.05,185266.0745,826.81133,806.0475168,,,,185488.3053,676.147461,717.9792194,184944.5967,797.7252141,619.5846503,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
1,Bittoo cave,30.7903,77.7764,3000.0,yes,,5,BT-2.4,current,,1-BT24,from top,limestone,Pleistocene,discontinuous carbonate,unknown,unknown,"closed forest, evergreen needle leaf",unknown,30.0,no,no,32.4,stalagmite,unknown,,yes,yes,Vienna-PDB,unknown,,no,no,yes,no,no,no,no,no,,,,,no,,,,,no,,,,,no,,,,,no,,,,,no,,,no,,no,"Cheng, Hai",https://www.ncdc.noaa.gov/paleo/study/20449,144.0,,289754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,calcite,not applicable,,,,,,,,,,,,,,-4.39,0.08,-7.52,0.04,185609.2448,,,StalAge,not applicable,not applicable,185440.8436,631.2548422,670.5382484,184961.7991,1057.350087,1025.06903,185148.5,661.55,642.55,185308.6404,832.57366,813.02025,,,,185521.2916,694.1375286,706.0048502,184985.786,803.8814498,629.8147621,,Calibrated radiocarbon years BP,per mille,per mille,per mille,per mille,mol/mol,mol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mmol/mol,mm,mm,mm,mg,mg,%,ppb,ppb (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),ppt,ppt (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),activity ratio,activity ratio (2-sigma uncertainty),m,m,m,per mille,degrees decimal,degrees decimal,meters a.s.l. ,year,year,year,year,year,year,year,year,1,10.1038/srep24374,"Kathayat, G., Cheng, H., Sinha, A., Spötl, C., Edwards, R. L., Zhang, H., Li, X., Yi, L., Ning, Y., Cai, Y., Lui, W. L. and Breitenbach, S. F. M.: Indian monsoon variability on millennial-orbital timescales, Sci. Rep., 6(1), 2016.",NOAA,"d13C, d18O, mineralogy_petrology_fabric"
